,Unnamed: 0,AC_AREA,CLOUD_SCORE,COVERAGE_SCORE,Country,DATE,DGO_FID,ID_AOI_all,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,MEAN_WATER_MNDWI,POI_ID,SCALE,VEGETATION_AREA,VEGETATION_PERIMETER,VEGETATION_POLYGONS,VEGETATION_POLYGONS_p0,VEGETATION_POLYGONS_p10,VEGETATION_POLYGONS_p100,VEGETATION_POLYGONS_p20,VEGETATION_POLYGONS_p30,VEGETATION_POLYGONS_p40,VEGETATION_POLYGONS_p50,VEGETATION_POLYGONS_p60,VEGETATION_POLYGONS_p70,VEGETATION_POLYGONS_p80,VEGETATION_POLYGONS_p90,WATER_AREA,WATER_PERIMETER,WATER_POLYGONS,WATER_POLYGONS_p0,WATER_POLYGONS_p10,WATER_POLYGONS_p100,WATER_POLYGONS_p20,WATER_POLYGONS_p30,WATER_POLYGONS_p40,WATER_POLYGONS_p50,WATER_POLYGONS_p60,WATER_POLYGONS_p70,WATER_POLYGONS_p80,WATER_POLYGONS_p90,length
3653,3653,1490.0,0.0,100.0,FRA,2020-07-08,FRA38,97FRA,-0.1195698077629439,0.0428706773683332,-0.3248597901267616,0.3715511139386628,-0.4283988705608387,0.5381672103163854,-0.0902761885498121,FRA38,10,2769.0,7673.779177347377,2,13.0,13.0,2756.0,13.0,13.0,13.0,1384.5,2756.0,2756.0,2756.0,2756.0,1013.0,4171.570251467946,8,1.0,1.0,664.0,3.0,12.0,14.0,29.5,45.0,119.0,155.0,664.0,1435
3654,3654,1476.0,48.0,100.0,FRA,2020-09-21,FRA38,97FRA,0.0443705721917433,0.0479865163256258,-0.0971180400783335,0.3159568665552578,-0.1732533284741964,0.4532724035393558,0.0798765626388332,FRA38,10,2772.0,7537.541964384651,2,6.0,6.0,2766.0,6.0,6.0,6.0,1386.0,2766.0,2766.0,2766.0,2766.0,1225.0,3491.981419208873,5,1.0,1.0,1044.0,6.5,12.0,29.0,46.0,84.0,122.0,583.0,1044.0,1435
3655,3655,1438.0,0.0,100.0,FRA,2020-10-01,FRA38,97FRA,-0.1585852344499361,0.0764358571047587,-0.3442577360994925,0.3593545681262827,-0.4306342498602425,0.4916432964177127,-0.1296179348681221,FRA38,10,2837.0,7612.117811580904,2,18.0,18.0,2819.0,18.0,18.0,18.0,1418.5,2819.0,2819.0,2819.0,2819.0,726.0,3490.1004834381715,7,1.0,1.0,465.0,9.0,12.0,12.0,28.0,100.0,100.0,111.0,465.0,1435
3656,3656,1394.0,87.0,100.0,FRA,2020-10-11,FRA38,97FRA,-0.0859712720830129,0.1134527332622221,-0.1632906391473343,0.2484194613146328,-0.1957041788319036,0.2965041236869741,0.0223368790481683,FRA38,10,3203.0,6415.33774651882,2,33.0,33.0,3170.0,33.0,33.0,33.0,1601.5,3170.0,3170.0,3170.0,3170.0,444.0,1800.3068877158262,4,1.0,1.0,364.0,1.0,8.0,8.0,39.5,71.0,71.0,364.0,364.0,1435
3657,3657,1306.0,86.0,100.0,FRA,2020-10-11,FRA38,97FRA,-0.0909025810745597,0.1077681588017879,-0.1867448127186267,0.2620452651156923,-0.2223897899050987,0.313721501277655,0.0081119886170184,FRA38,10,3207.0,6517.149204786657,2,25.0,25.0,3182.0,25.0,25.0,25.0,1603.5,3182.0,3182.0,3182.0,3182.0,411.0,1817.50040629078,4,1.0,1.0,335.0,1.0,11.0,11.0,37.5,64.0,64.0,335.0,335.0,1435
3658,3658,1767.0,0.0,100.0,FRA,2020-11-05,FRA38,97FRA,-0.1774274818792403,0.0437349498294799,-0.3813616269466598,0.2738009849000546,-0.5160876010238058,0.422902504335217,-0.112315903993879,FRA38,10,2574.0,7569.611776485871,4,1.0,1.0,1296.0,1.0,290.0,290.0,638.5,987.0,987.0,1296.0,1296.0,954.0,3706.947436969556,7,1.0,1.0,783.0,1.0,10.0,10.0,13.0,28.0,28.0,118.0,783.0,1435
3659,3659,2126.0,0.0,100.0,FRA,2020-12-30,FRA38,97FRA,0.5950661896445414,0.0788938890980732,0.3928676743681894,0.2449019783141494,0.2890044784572813,0.3321159367243123,0.6532781047173566,FRA38,10,1535.0,8309.157740742598,23,1.0,1.0,785.0,1.0,1.0,1.0,1.0,1.0,7.0,28.0,224.0,1279.0,8057.480444897289,25,1.0,1.0,526.0,1.0,1.0,3.5,7.0,21.0,50.0,76.5,121.0,1435
3660,3660,2037.0,0.0,100.0,FRA,2020-12-30,FRA38,97FRA,0.593022519291137,0.086472550289549,0.3778882041916517,0.2604579043561523,0.2752186497514098,0.3442348763036593,0.6516245517729186,FRA38,10,1554.0,7968.777835262261,17,1.0,1.0,778.0,1.0,1.0,2.0,5.0,8.0,27.0,46.0,388.0,1204.0,8149.901665722445,31,1.0,1.0,479.0,1.0,1.0,2.0,4.0,8.0,22.0,68.0,76.0,1435
3661,3661,1343.0,0.0,100.0,FRA,2021-01-14,FRA38,97FRA,0.574845758038002,0.097912781528968,0.306709587566214,0.2956805608184722,0.2665065610372825,0.3284262397153284,0.6851689398588865,FRA38,10,1624.0,8399.720245748813,18,1.0,1.0,827.0,1.0,2.0,2.0,5.0,7.0,13.0,55.0,406.0,625.0,6347.5882138562265,48,1.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,7.0,13.0,59.0,1435
3662,3662,1249.0,0.0,100.0,FRA,2021-01-14,FRA38,97FRA,0.5377755985650505,0.1119894920206195,0.2937650376186562,0.3076086115539436,0.2512133659130882,0.3440662644309116,0.6683296170946172,FRA38,10,1660.0,7931.524937334552,20,1.0,1.0,1274.0,1.0,1.0,1.0,2.0,2.0,3.5,25.5,155.5,596.0,6217.035864972747,51,1.0,1.0,104.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,44.0,1435
3663,3663,1323.0,0.0,100.0,FRA,2021-01-19,FRA38,97FRA,0.4600113007337253,0.1149062295291042,0.2613112066093611,0.2350822943474287,0.2322679744992572,0.2552891097775986,0.6602368134849917,FRA38,10,1621.0,8420.93258882625,16,1.0,1.0,794.0,1.0,1.0,2.0,4.0,7.0,30.0,54.0,390.0,464.0,5050.925999499235,44,1.0,1.0,196.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,20.0,1435
3664,3664,1265.0,0.0,100.0,FRA,2021-01-19,FRA38,97FRA,0.4638082710496324,0.1172046367143211,0.2628490627949978,0.237848314551585,0.2239886964226489,0.259551094737576,0.6427016702813063,FRA38,10,1652.0,8263.332258805338,19,1.0,1.0,780.0,1.0,1.0,1.0,1.0,2.0,5.0,22.0,421.0,436.0,4974.378712053683,46,1.0,1.0,136.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,30.0,1435
3665,3665,2288.0,0.0,100.0,FRA,2021-01-24,FRA38,97FRA,0.3893621805045267,0.0650779439516418,0.1750712175124674,0.2469805305315733,0.066943465418198,0.3416303924290136,0.4008767583616412,FRA38,10,1630.0,7736.035742511615,14,1.0,1.0,780.0,1.0,1.0,1.0,3.5,9.0,21.0,384.0,393.0,1340.0,8091.85290836273,13,1.0,1.0,1229.0,1.0,1.0,2.0,2.0,3.0,16.0,31.0,38.0,1435
3666,3666,2272.0,0.0,100.0,FRA,2021-01-24,FRA38,97FRA,0.3946573568866043,0.0631734495908218,0.1704836240613136,0.2515691807050051,0.0681909126237789,0.3443325631846337,0.3913536548534471,FRA38,10,1675.0,8001.16235823515,17,1.0,1.0,802.0,1.0,1.0,2.0,4.0,7.0,8.0,28.0,408.0,1255.0,8392.731172701358,22,1.0,1.0,1074.0,1.0,1.0,1.0,1.5,7.0,11.0,18.0,34.0,1435
3667,3667,2140.0,0.0,100.0,FRA,2021-02-23,FRA38,97FRA,-0.1632031281693502,0.1108401643305613,-0.2460259173286635,0.1963609667333847,-0.3242866277164616,0.2696748272115422,-0.0673239783278289,FRA38,10,2400.0,7550.685964221062,5,27.0,27.0,1281.0,39.5,52.0,53.5,55.0,520.0,985.0,1133.0,1281.0,610.0,3132.1772383669527,5,1.0,1.0,401.0,9.0,17.0,43.0,69.0,95.5,122.0,261.5,401.0,1435
3668,3668,1902.0,0.0,100.0,FRA,2021-02-23,FRA38,97FRA,-0.1789445039410983,0.1261010212481421,-0.2864416965632307,0.2271114922304217,-0.3561714876396502,0.2870297017175465,-0.0694122420730068,FRA38,10,2721.0,7578.093572067187,1,2721.0,2721.0,2721.0,2721.0,2721.0,2721.0,2721.0,2721.0,2721.0,2721.0,2721.0,97.0,1243.305628066459,8,1.0,1.0,51.0,2.0,2.0,2.0,2.0,2.0,8.0,29.0,51.0,1435
3669,3669,2282.0,89.0,100.0,FRA,2021-05-14,FRA38,97FRA,0.037529456565015,0.0081963524429403,-0.1107129748953742,0.1951033872150948,-0.2710668867110805,0.3923086638880826,0.0915262027252558,FRA38,10,2157.0,7718.820349772817,5,1.0,1.0,1115.0,1.5,2.0,3.0,4.0,519.5,1035.0,1075.0,1115.0,1721.0,4234.055591163087,3,1.0,1.0,1649.0,1.0,1.0,71.0,71.0,71.0,1649.0,1649.0,1649.0,1435
3670,3670,1586.0,0.0,100.0,FRA,2021-08-02,FRA38,97FRA,-0.1636241928962085,0.0599754235994886,-0.3537717073895352,0.3902537056223313,-0.4588187349808485,0.573675917351946,-0.1447492236956432,FRA38,10,2693.0,7723.183699314874,2,28.0,28.0,2665.0,28.0,28.0,28.0,1346.5,2665.0,2665.0,2665.0,2665.0,910.0,3555.3954209214025,6,1.0,1.0,759.0,4.0,4.0,26.0,27.0,28.0,92.0,92.0,759.0,1435
3671,3671,1359.0,37.0,100.0,FRA,2021-08-22,FRA38,97FRA,-0.1794488592168218,0.1049608976787644,-0.3111951233795,0.3623750735302186,-0.3531743808495998,0.4507897238919416,-0.1503482421472853,FRA38,10,3126.0,7506.612428533457,2,34.0,34.0,3092.0,34.0,34.0,34.0,1563.0,3092.0,3092.0,3092.0,3092.0,221.0,1489.5436582936534,5,1.0,1.0,142.0,2.5,4.0,4.5,5.0,37.0,69.0,105.5,142.0,1435
3672,3672,1557.0,63.0,100.0,FRA,2021-09-21,FRA38,97FRA,-0.0133138169862719,0.0222104346284809,-0.2866439569218391,0.4013866580457376,-0.4386628591817982,0.6113785645993742,0.0136738154307979,FRA38,10,2681.0,7565.805806271787,2,9.0,9.0,2672.0,9.0,9.0,9.0,1340.5,2672.0,2672.0,2672.0,2672.0,1290.0,3733.1521028481984,6,1.0,1.0,1074.0,13.0,13.0,18.0,42.0,66.0,118.0,118.0,1074.0,1435
3673,3673,1512.0,0.0,100.0,FRA,2021-10-06,FRA38,97FRA,-0.1508901754469127,0.0622498162351802,-0.3549837771271968,0.3872104221181129,-0.4637999348485454,0.561106317722858,-0.1048287792478702,FRA38,10,2719.0,7742.763461140416,3,34.0,34.0,1426.0,34.0,34.0,1259.0,1259.0,1259.0,1426.0,1426.0,1426.0,619.0,3332.0972775394653,9,1.0,1.0,315.0,1.0,2.0,5.0,10.0,21.0,93.0,171.0,315.0,1435
3674,3674,1549.0,0.0,100.0,FRA,2021-10-11,FRA38,97FRA,-0.1714757796577017,0.0707935079934877,-0.3535566498605845,0.3690046924303605,-0.4508689318089761,0.5288875887571551,-0.1442774727628429,FRA38,10,2712.0,7782.743046108935,2,35.0,35.0,2677.0,35.0,35.0,35.0,1356.0,2677.0,2677.0,2677.0,2677.0,732.0,3261.059603566329,6,1.0,1.0,418.0,10.0,10.0,17.0,62.0,107.0,179.0,179.0,418.0,1435
3675,3675,1616.0,0.0,100.0,FRA,2021-10-16,FRA38,97FRA,-0.178569431322695,0.0690596850359077,-0.366954830517069,0.3586274702188337,-0.4752076251693968,0.5256060938534062,-0.1518771806936792,FRA38,10,2653.0,7705.5191890714195,2,19.0,19.0,2634.0,19.0,19.0,19.0,1326.5,2634.0,2634.0,2634.0,2634.0,752.0,3585.471499298046,10,1.0,1.0,432.0,1.0,3.0,7.5,11.0,14.5,59.0,136.5,302.0,1435
3676,3676,1702.0,0.0,100.0,FRA,2021-11-05,FRA38,97FRA,-0.1821719039368304,0.0706850665463884,-0.3885155292253783,0.3118149850423415,-0.5175449401806685,0.4614396959054462,-0.1101043991408657,FRA38,10,2608.0,7755.238878630735,4,24.0,24.0,1310.0,24.0,32.0,32.0,637.0,1242.0,1242.0,1310.0,1310.0,451.0,2930.303984879112,6,1.0,1.0,202.0,1.0,1.0,23.0,59.0,95.0,129.0,129.0,202.0,1435
3677,3677,1841.0,0.0,100.0,FRA,2021-12-05,FRA38,97FRA,-0.1986539649145334,0.0817927459081833,-0.3939494051415291,0.300182554301626,-0.5331185481079618,0.4525292152037689,-0.1207246835909667,FRA38,10,2489.0,7620.519172415339,3,7.0,7.0,1309.0,7.0,7.0,1173.0,1173.0,1173.0,1309.0,1309.0,1309.0,383.0,2760.0677367022254,11,1.0,1.0,138.0,2.0,4.0,7.0,8.0,10.0,25.0,61.0,126.0,1435
3678,3678,2061.0,0.0,100.0,FRA,2021-12-20,FRA38,97FRA,-0.1296336267822267,0.083921663434594,-0.2583714193647221,0.2521213295734373,-0.3668962859067901,0.3936856449199772,-0.0730190661694206,FRA38,10,2341.0,7477.9117718652815,7,1.0,1.0,1261.0,5.0,17.0,17.0,21.0,104.0,104.0,932.0,1261.0,810.0,4190.560136423978,6,1.0,1.0,599.0,17.0,17.0,28.0,37.5,47.0,118.0,118.0,599.0,1435
3679,3679,2087.0,0.0,100.0,FRA,2021-12-20,FRA38,97FRA,-0.1260327900567608,0.0838991663266609,-0.2543454445111282,0.2527537738091605,-0.3610631316631474,0.3937191946378244,-0.0758261078172142,FRA38,10,2334.0,7397.543233555672,6,1.0,1.0,1257.0,8.0,8.0,15.0,70.0,125.0,928.0,928.0,1257.0,858.0,4383.888978945769,6,1.0,1.0,633.0,22.0,22.0,23.0,36.0,49.0,130.0,130.0,633.0,1435
3680,3680,1958.0,0.0,100.0,FRA,2020-02-04,FRA38,97FRA,-0.1832921205183538,0.0617714086142612,-0.3725985050330149,0.2524551676436347,-0.525381720708771,0.3998852596259458,-0.0782887829716142,FRA38,10,2401.0,7614.179624545566,7,1.0,1.0,1262.0,5.0,15.0,15.0,31.0,81.0,81.0,1006.0,1262.0,794.0,3397.985598923182,6,2.0,2.0,519.0,9.0,9.0,43.0,73.5,104.0,117.0,117.0,519.0,1435
3681,3681,2411.0,0.0,100.0,FRA,2020-03-20,FRA38,97FRA,-0.2038542403409187,0.0671915526015201,-0.3276601415089561,0.2007237867480793,-0.4787821196289681,0.3443296467066012,-0.0943608630823248,FRA38,10,2155.0,7483.544221921906,5,6.0,6.0,1172.0,12.0,18.0,24.0,30.0,479.5,929.0,1050.5,1172.0,1049.0,4003.9723008092574,4,2.0,2.0,1021.0,2.0,10.0,10.0,13.0,16.0,16.0,1021.0,1021.0,1435
3682,3682,1484.0,0.0,100.0,FRA,2020-06-28,FRA38,97FRA,-0.1257267056859693,0.0361134457289277,-0.3234147375056259,0.3720975155660387,-0.4238144282958127,0.5423752306577568,-0.0943657742646405,FRA38,10,2765.0,7662.039297233144,3,1.0,1.0,2751.0,1.0,1.0,13.0,13.0,13.0,2751.0,2751.0,2751.0,1039.0,4277.294887270686,6,2.0,2.0,835.0,13.0,13.0,15.0,31.0,47.0,127.0,127.0,835.0,1435
3683,3683,1481.0,0.0,100.0,FRA,2020-09-06,FRA38,97FRA,-0.1691060215187901,0.0598238474787133,-0.3593210370003778,0.3601739966015324,-0.4554981098000952,0.5124328178580123,-0.1453756779275789,FRA38,10,2762.0,7556.721431065119,3,1.0,1.0,2747.0,1.0,1.0,14.0,14.0,14.0,2747.0,2747.0,2747.0,813.0,3526.99311498695,7,2.0,2.0,521.0,15.0,26.0,26.0,31.0,91.0,91.0,127.0,521.0,1435
3684,3684,1737.0,0.0,100.0,FRA,2020-11-10,FRA38,97FRA,-0.1542047002312622,0.05878170433914,-0.3647163790265047,0.280634810225943,-0.4965452393668103,0.4164990790472864,-0.0748410724882061,FRA38,10,2634.0,7555.122928548869,4,1.0,1.0,1338.0,1.0,1.0,1.0,647.5,1294.0,1294.0,1338.0,1338.0,841.0,3350.103402547469,4,2.0,2.0,689.0,2.0,27.0,27.0,75.0,123.0,123.0,689.0,689.0,1435
3685,3685,1775.0,0.0,100.0,FRA,2020-11-20,FRA38,97FRA,-0.1799386545005552,0.0708240248997538,-0.3936274419602556,0.2849850747554866,-0.532773674388411,0.4210461715376575,-0.0888191515257267,FRA38,10,2611.0,7538.012933456516,1,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,671.0,3416.278678856097,4,2.0,2.0,551.0,2.0,27.0,27.0,59.0,91.0,91.0,551.0,551.0,1435
3686,3686,1896.0,0.0,100.0,FRA,2020-12-25,FRA38,97FRA,-0.1671583127287494,0.0581446183746747,-0.3399377992788049,0.2540994143867263,-0.4721018210380246,0.3963027655748509,-0.0745187480402929,FRA38,10,2491.0,7656.1512883494515,2,1238.0,1238.0,1253.0,1238.0,1238.0,1238.0,1245.5,1253.0,1253.0,1253.0,1253.0,925.0,3662.030768063325,4,2.0,2.0,882.0,2.0,5.0,5.0,20.5,36.0,36.0,882.0,882.0,1435
3687,3687,1981.0,0.0,100.0,FRA,2021-02-08,FRA38,97FRA,-0.1425071408637596,0.0468421916382357,-0.3386939472407632,0.2414904944587721,-0.5038513868771114,0.399573594418316,-0.0495538136080666,FRA38,10,2363.0,7489.081895911855,6,1.0,1.0,1277.0,8.0,8.0,58.0,67.5,77.0,942.0,942.0,1277.0,1051.0,3719.903198323398,5,2.0,2.0,993.0,2.5,3.0,5.0,7.0,26.5,46.0,519.5,993.0,1435
3688,3688,2021.0,0.0,100.0,FRA,2021-02-18,FRA38,97FRA,-0.1700177541629449,0.0382084933844147,-0.3900224821506988,0.2454493176727645,-0.5865620330185057,0.4240199512813499,-0.0780481625743648,FRA38,10,2285.0,7577.742333262898,8,6.0,6.0,1221.0,7.0,10.0,12.0,20.5,29.0,37.0,963.0,1221.0,1191.0,3932.0559848060816,4,2.0,2.0,1123.0,2.0,16.0,16.0,33.0,50.0,50.0,1123.0,1123.0,1435
3689,3689,2006.0,0.0,100.0,FRA,2021-03-10,FRA38,97FRA,-0.1680859882728703,0.0707703128076511,-0.3576795605082725,0.2434362698159559,-0.5159486885135776,0.3812640047738833,-0.0638556576130907,FRA38,10,2392.0,7694.31402635806,6,12.0,12.0,1249.0,39.0,39.0,45.0,56.5,68.0,979.0,979.0,1249.0,878.0,3438.5935739485794,3,2.0,2.0,840.0,2.0,2.0,36.0,36.0,36.0,840.0,840.0,840.0,1435
3690,3690,1583.0,0.0,100.0,FRA,2021-08-02,FRA38,97FRA,-0.1559721017995762,0.0543278255321526,-0.3485656951287991,0.3876684054634798,-0.4565384111546676,0.5748049252067325,-0.1398293223561592,FRA38,10,2670.0,7807.888503490667,2,33.0,33.0,2637.0,33.0,33.0,33.0,1335.0,2637.0,2637.0,2637.0,2637.0,1008.0,3854.6730498585566,4,2.0,2.0,842.0,2.0,59.0,59.0,82.0,105.0,105.0,842.0,842.0,1435
3691,3691,1818.0,0.0,100.0,FRA,2021-11-20,FRA38,97FRA,-0.2207976877906266,0.0764442358043846,-0.4165615347284466,0.2911493062157438,-0.5521771294006057,0.4388104214956349,-0.146015411024992,FRA38,10,2515.0,7717.23290172012,4,11.0,11.0,1332.0,11.0,43.0,43.0,586.0,1129.0,1129.0,1332.0,1332.0,480.0,2974.1789535793773,7,2.0,2.0,236.0,3.0,5.0,5.0,13.0,65.0,65.0,156.0,236.0,1435
3692,3692,1921.0,0.0,100.0,FRA,2021-11-30,FRA38,97FRA,-0.1913530370397586,0.076689476869101,-0.3800409286714516,0.2803128874078445,-0.5294019003653295,0.4365071843973855,-0.1253277492619463,FRA38,10,2401.0,7566.866953885135,4,24.0,24.0,1173.0,24.0,45.0,45.0,602.0,1159.0,1159.0,1173.0,1173.0,855.0,3713.2583057588654,4,2.0,2.0,807.0,2.0,10.0,10.0,23.0,36.0,36.0,807.0,807.0,1435
3693,3693,1932.0,0.0,100.0,FRA,2021-11-30,FRA38,97FRA,-0.1880823338316931,0.0769187499047254,-0.3703180758778291,0.2774068215381355,-0.5158281300551302,0.4319486599076272,-0.1229800892307885,FRA38,10,2387.0,7675.463912095662,5,1.0,1.0,1170.0,4.0,7.0,29.0,51.0,604.5,1158.0,1164.0,1170.0,909.0,3791.357460281308,4,2.0,2.0,841.0,2.0,17.0,17.0,33.0,49.0,49.0,841.0,841.0,1435
3694,3694,1831.0,0.0,100.0,FRA,2020-01-05,FRA38,97FRA,-0.1793162027737263,0.063790901868485,-0.3820944907420807,0.2797398648553256,-0.5239193357533729,0.4286392441364819,-0.0807094979867383,FRA38,10,2522.0,7827.895247342252,8,1.0,1.0,1242.0,1.0,1.0,1.0,30.5,60.0,90.0,1126.0,1242.0,753.0,3318.502133755422,5,3.0,3.0,510.0,20.0,37.0,67.5,98.0,101.5,105.0,307.5,510.0,1435
3695,3695,2520.0,0.0,100.0,FRA,2020-03-10,FRA38,97FRA,-0.1312570227976243,0.1306185790575832,-0.1780853445047182,0.1813583936291759,-0.2385415331255232,0.2349826006077869,-0.0540708055792453,FRA38,10,2331.0,7221.613426779608,5,7.0,7.0,1254.0,9.0,11.0,36.5,62.0,529.5,997.0,1125.5,1254.0,319.0,2023.953182450506,5,3.0,3.0,187.0,9.0,15.0,31.5,48.0,57.0,66.0,126.5,187.0,1435
3696,3696,1494.0,0.0,100.0,FRA,2020-08-27,FRA38,97FRA,-0.1657479762954819,0.0542843795617124,-0.3642193262924084,0.355309734384766,-0.4676871755709877,0.5126036030172217,-0.1424036425388908,FRA38,10,2748.0,7459.717802527411,2,9.0,9.0,2739.0,9.0,9.0,9.0,1374.0,2739.0,2739.0,2739.0,2739.0,888.0,3823.574758054264,7,3.0,3.0,597.0,9.0,17.0,17.0,28.0,101.0,101.0,133.0,597.0,1435
3697,3697,1450.0,0.0,100.0,FRA,2020-10-01,FRA38,97FRA,-0.1652125402231392,0.0796432483513613,-0.3466379456794439,0.3582017730772267,-0.4320729428693465,0.4895906840652822,-0.1322124336136713,FRA38,10,2849.0,7502.811657425324,2,18.0,18.0,2831.0,18.0,18.0,18.0,1424.5,2831.0,2831.0,2831.0,2831.0,684.0,3384.9091953247785,6,3.0,3.0,439.0,10.0,10.0,25.0,63.0,101.0,106.0,106.0,439.0,1435
3698,3698,2011.0,0.0,100.0,FRA,2021-03-10,FRA38,97FRA,-0.164706695643831,0.0693876300314014,-0.3558843629192185,0.2445217349248672,-0.5180908832931352,0.3864017924898484,-0.06233769960305,FRA38,10,2360.0,7838.2693112572015,5,13.0,13.0,1234.0,30.5,48.0,68.5,89.0,532.5,976.0,1105.0,1234.0,908.0,3490.204325809929,4,3.0,3.0,741.0,3.0,36.0,36.0,82.0,128.0,128.0,741.0,741.0,1435
3699,3699,1629.0,23.0,100.0,FRA,2021-07-18,FRA38,97FRA,-0.1335251477472989,0.0499516929507522,-0.3096299975634836,0.3694160264544976,-0.4150207149336744,0.5597650534742002,-0.1154484098702621,FRA38,10,2624.0,7735.341947489179,3,26.0,26.0,2565.0,26.0,26.0,33.0,33.0,33.0,2565.0,2565.0,2565.0,1206.0,4284.965484707028,6,3.0,3.0,930.0,4.0,4.0,13.0,57.5,102.0,154.0,154.0,930.0,1435
3700,3700,1630.0,0.0,100.0,FRA,2021-08-17,FRA38,97FRA,-0.1514999714853705,0.0511719286736957,-0.3471196616036655,0.3711606706913396,-0.4603415749558132,0.5568093158492148,-0.1331879181106106,FRA38,10,2662.0,7682.706404772183,2,23.0,23.0,2639.0,23.0,23.0,23.0,1331.0,2639.0,2639.0,2639.0,2639.0,1150.0,4173.796544551297,5,3.0,3.0,935.0,8.5,14.0,48.0,82.0,99.0,116.0,525.5,935.0,1435
3701,3701,1631.0,0.0,100.0,FRA,2021-08-17,FRA38,97FRA,-0.148775581269401,0.0503904500303312,-0.3410076624244254,0.3693625816200642,-0.4536427868674518,0.556495143912169,-0.1312399414745897,FRA38,10,2629.0,7825.563919305038,2,24.0,24.0,2605.0,24.0,24.0,24.0,1314.5,2605.0,2605.0,2605.0,2605.0,1165.0,4058.9645296636086,5,3.0,3.0,940.0,7.0,11.0,48.0,85.0,105.5,126.0,533.0,940.0,1435
3702,3702,1856.0,0.0,100.0,FRA,2021-12-05,FRA38,97FRA,-0.1941617280402636,0.0816252699485505,-0.3802537739702542,0.2969597170478367,-0.5148018599969973,0.4479838234072914,-0.1186091536705185,FRA38,10,2476.0,7721.696902005109,4,10.0,10.0,1299.0,10.0,24.0,24.0,583.5,1143.0,1143.0,1299.0,1299.0,462.0,2939.1661995406475,7,3.0,3.0,232.0,3.0,7.0,7.0,19.0,53.0,53.0,145.0,232.0,1435
3703,3703,2439.0,0.0,100.0,FRA,2021-12-15,FRA38,97FRA,0.0378049212316319,0.0817393786070151,-0.1214018985898592,0.2271595355858268,-0.2764887818881922,0.3781154900447397,0.0760464141980025,FRA38,10,2152.0,7518.591959576284,9,1.0,1.0,1137.0,1.0,5.0,7.0,15.0,20.0,38.0,928.0,1137.0,1252.0,4080.880718962111,6,3.0,3.0,1037.0,6.0,6.0,17.0,37.0,57.0,132.0,132.0,1037.0,1435
3704,3704,1813.0,0.0,100.0,FRA,2020-01-05,FRA38,97FRA,-0.1737612678334126,0.0619939946873604,-0.3810796639600519,0.2831856474841383,-0.5216274182632158,0.429285109875219,-0.0771648190267669,FRA38,10,2554.0,7951.831675801067,3,1.0,1.0,2493.0,1.0,1.0,60.0,60.0,60.0,2493.0,2493.0,2493.0,772.0,3401.7929961631125,5,4.0,4.0,515.0,22.0,40.0,66.0,92.0,106.5,121.0,318.0,515.0,1435
3705,3705,1933.0,0.0,100.0,FRA,2020-01-30,FRA38,97FRA,-0.1963411149716689,0.0717378568971651,-0.3765445912738936,0.2555637732278034,-0.520170923155626,0.3975318228951248,-0.1152356638505018,FRA38,10,2406.0,7608.641775787717,6,5.0,5.0,1350.0,5.0,5.0,13.0,22.5,32.0,1001.0,1001.0,1350.0,904.0,3724.1273476574775,5,4.0,4.0,756.0,6.0,8.0,24.0,40.0,68.0,96.0,426.0,756.0,1435
3706,3706,1489.0,0.0,100.0,FRA,2020-09-16,FRA38,97FRA,-0.183211377415893,0.0600620539667797,-0.3756051280370885,0.3618547962938318,-0.4706945493537875,0.511421505755677,-0.1589156362433168,FRA38,10,2790.0,7652.212686371617,2,12.0,12.0,2778.0,12.0,12.0,12.0,1395.0,2778.0,2778.0,2778.0,2778.0,821.0,3634.7078146585895,7,4.0,4.0,524.0,18.0,21.0,21.0,30.0,99.0,99.0,125.0,524.0,1435
3707,3707,1490.0,44.0,100.0,FRA,2020-09-21,FRA38,97FRA,0.0500961706548056,0.0455832728199771,-0.099215254426631,0.3223232663107634,-0.1773035549276696,0.4617839541114709,0.0848014285254996,FRA38,10,2782.0,7580.757322527688,2,6.0,6.0,2776.0,6.0,6.0,6.0,1391.0,2776.0,2776.0,2776.0,2776.0,1230.0,3513.979203272856,5,4.0,4.0,1053.0,6.5,9.0,28.0,47.0,82.0,117.0,585.0,1053.0,1435
3708,3708,1783.0,0.0,100.0,FRA,2020-11-20,FRA38,97FRA,-0.1751860220419014,0.0687119680071148,-0.3935646961714658,0.2881366938105466,-0.5371479210083717,0.4278639382837047,-0.0865535677549427,FRA38,10,2589.0,7633.62196081855,2,1278.0,1278.0,1311.0,1278.0,1278.0,1278.0,1294.5,1311.0,1311.0,1311.0,1311.0,690.0,3442.0441407966023,5,4.0,4.0,433.0,13.0,22.0,59.5,97.0,115.5,134.0,283.5,433.0,1435
